customer_id,revenue,clicks,conversions,session_duration,region,device_type
CUST_000055,114.11,27.0,3.0,21.0,South,Desktop
CUST_000056,101.24,20.0,4.0,18.5,South,Mobile
CUST_000057,12.1,12.0,1.0,7.4,North,Tablet
CUST_000058,22.85,25.0,3.0,14.0,West,Desktop
CUST_000059,49.28,21.0,1.0,1.0,South,Tablet
CUST_000060,106.77,22.0,2.0,12.5,South,Tablet
CUST_000061,18.63,22.0,1.0,25.6,South,Desktop
CUST_000062,26.5,27.0,0.0,9.3,North,Mobile
CUST_000063,8.78,28.0,0.0,15.0,South,Desktop
CUST_000064,7.88,22.0,2.0,28.2,South,Tablet
CUST_000065,87.8,34.0,0.0,6.3,South,Mobile
CUST_000066,168.59,20.0,0.0,20.7,West,Desktop
CUST_000067,30.37,27.0,2.0,2.0,West,Desktop
CUST_000068,110.41,25.0,4.0,23.9,South,Mobile
CUST_000069,51.11,21.0,2.0,7.3,South,Desktop
CUST_000070,15.27,10.0,0.0,34.4,West,Mobile
CUST_000071,51.09,32.0,4.0,6.9,South,Desktop
CUST_000072,209.69,17.0,0.0,21.1,South,Desktop
CUST_000073,31.72,10.0,0.0,30.5,South,Mobile
CUST_000074,216.5,10.0,0.0,13.2,South,Tablet
CUST_000075,1.43,8.0,1.0,27.7,North,Desktop
CUST_000076,88.79,22.0,0.0,23.5,South,Desktop
CUST_000077,36.76,18.0,1.0,25.3,South,Desktop
CUST_000078,23.13,13.0,0.0,15.6,South,Tablet
CUST_000079,36.97,11.0,1.0,28.6,South,Desktop
CUST_000080,3.05,27.0,1.0,6.6,South,Desktop
CUST_000081,25.44,13.0,2.0,16.3,South,Mobile
CUST_000082,50.83,27.0,0.0,17.6,South,Desktop
CUST_000083,195.09,12.0,1.0,30.3,South,Desktop
CUST_000084,17.78,28.0,2.0,13.7,South,Mobile
CUST_000085,12.55,27.0,3.0,9.0,South,Desktop
CUST_000086,18.14,15.0,4.0,19.9,South,Desktop
CUST_000087,99.33,21.0,0.0,15.0,North,Desktop
CUST_000088,49.13,23.0,1.0,25.7,South,Desktop
CUST_000089,17.54,35.0,1.0,26.1,North,Tablet
CUST_000090,61.31,19.0,0.0,9.2,South,Desktop
CUST_000091,37.21,44.0,1.0,0.0,South,Mobile
CUST_000092,105.89,25.0,1.0,20.1,South,Mobile
CUST_000093,14.26,29.0,0.0,16.6,South,Mobile
CUST_000094,22.35,17.0,1.0,27.3,South,Mobile
CUST_000095,20.69,30.0,1.0,5.8,South,Mobile
CUST_000096,5.72,43.0,0.0,17.5,North,Desktop
CUST_000097,47.24,24.0,1.0,4.0,South,Tablet
CUST_000098,45.3,21.0,0.0,11.8,South,Desktop
CUST_000099,33.32,15.0,1.0,8.0,North,Mobile
CUST_000100,24.99,25.0,0.0,22.1,West,Desktop
CUST_000101,6.06,29.0,1.0,23.0,South,Mobile
CUST_000102,19.99,22.0,0.0,7.4,South,Mobile
CUST_000103,21.95,24.0,0.0,0.0,South,Desktop
CUST_000104,12.65,7.0,1.0,17.6,West,Tablet
CUST_000105,305.43,16.0,1.0,27.8,South,Mobile
CUST_000106,53.78,22.0,1.0,15.2,West,Desktop
CUST_000107,318.44,29.0,0.0,21.6,West,Desktop
CUST_000108,40.83,27.0,2.0,23.0,South,Desktop
CUST_000109,45.11,18.0,2.0,14.7,North,Tablet
CUST_000110,30.29,14.0,1.0,20.4,South,Desktop
CUST_000111,3.31,23.0,1.0,0.0,West,Mobile
CUST_000112,32.08,21.0,0.0,6.3,West,Mobile
CUST_000113,35.6,19.0,1.0,23.8,North,Mobile
CUST_000114,636.44,15.0,0.0,20.0,South,Desktop
CUST_000115,26.29,22.0,1.0,20.3,South,Desktop
CUST_000116,47.55,46.0,1.0,17.8,South,Desktop
CUST_000117,31.76,12.0,0.0,21.5,South,Desktop
CUST_000118,8.15,42.0,0.0,16.9,South,Mobile
CUST_000119,130.5,15.0,0.0,3.3,West,Desktop
CUST_000120,81.64,17.0,1.0,18.7,South,Desktop
CUST_000121,85.56,11.0,0.0,6.6,West,Mobile
CUST_000122,11.12,26.0,2.0,9.9,West,Desktop
CUST_000123,178.28,32.0,1.0,19.8,West,Desktop
CUST_000124,6.16,14.0,1.0,2.2,South,Mobile
CUST_000125,66.97,27.0,0.0,19.6,North,Mobile
CUST_000126,458.77,34.0,2.0,6.0,West,Desktop
CUST_000127,10.09,23.0,0.0,14.9,South,Desktop
CUST_000128,16.78,25.0,3.0,20.8,South,Tablet
CUST_000129,37.32,17.0,1.0,14.6,South,Mobile
CUST_000130,18.1,26.0,5.0,14.2,West,Mobile
CUST_000131,5.15,15.0,0.0,19.4,South,Desktop
CUST_000132,35.96,19.0,0.0,25.3,South,Tablet
CUST_000133,9.26,18.0,1.0,26.0,North,Desktop
CUST_000134,58.46,10.0,0.0,19.4,West,Mobile
CUST_000135,10.99,20.0,0.0,32.4,South,Mobile
CUST_000136,212.71,31.0,4.0,4.9,South,Mobile
CUST_000137,12.94,29.0,0.0,12.9,South,Desktop
CUST_000138,22.5,39.0,2.0,11.4,South,Desktop
CUST_000139,87.9,30.0,0.0,15.6,South,Desktop
CUST_000140,7.56,31.0,1.0,26.9,South,Desktop
CUST_000141,43.51,28.0,1.0,8.1,South,Desktop
CUST_000142,158.95,48.0,3.0,20.5,South,Desktop
CUST_000143,4.81,15.0,3.0,10.3,South,Desktop
CUST_000144,41.33,30.0,1.0,8.2,West,Mobile
CUST_000145,45.23,64.0,1.0,1.5,South,Tablet
CUST_000146,84.62,27.0,0.0,16.7,South,Tablet
CUST_000147,7.51,15.0,3.0,1.8,North,Desktop
CUST_000148,6.79,22.0,2.0,15.8,West,Desktop
CUST_000149,61.95,20.0,3.0,15.0,West,Tablet
CUST_000150,47.29,12.0,1.0,13.1,North,Desktop
CUST_000151,44.73,27.0,2.0,10.6,South,Desktop
CUST_000152,50.19,34.0,0.0,28.7,South,Desktop
CUST_000153,14.64,30.0,1.0,9.2,South,Desktop
CUST_000154,43.76,21.0,0.0,13.3,South,Desktop
CUST_000155,47.07,22.0,2.0,14.8,South,Desktop
CUST_000156,14.05,21.0,1.0,23.1,West,Desktop
CUST_000157,310.73,30.0,0.0,20.7,West,Mobile
CUST_000158,58.48,29.0,3.0,9.3,South,Desktop
CUST_000159,7.93,23.0,2.0,22.2,South,Desktop
CUST_000160,72.81,13.0,1.0,15.9,South,Desktop
CUST_000161,10.28,33.0,3.0,22.5,South,Desktop
CUST_000162,85.16,18.0,1.0,8.3,West,Mobile
CUST_000163,133.0,25.0,0.0,15.0,South,Desktop
CUST_000164,12.37,23.0,0.0,20.6,West,Desktop
CUST_000165,105.22,25.0,1.0,17.8,South,Tablet
CUST_000166,54.34,18.0,0.0,20.6,West,Desktop
CUST_000167,88.81,36.0,1.0,24.7,North,Tablet
CUST_000168,322.52,34.0,0.0,19.4,West,Desktop
CUST_000169,24.67,32.0,0.0,15.7,South,Desktop
CUST_000170,13.4,21.0,0.0,15.3,South,Desktop
CUST_000171,11.39,22.0,1.0,16.0,South,Mobile
CUST_000172,99.87,44.0,1.0,11.2,North,Desktop
CUST_000173,30.19,35.0,3.0,1.9,South,Tablet
CUST_000174,49.87,19.0,1.0,10.5,East,Mobile
CUST_000175,46.16,14.0,1.0,10.3,South,Desktop
CUST_000176,89.36,23.0,3.0,11.2,West,Mobile
CUST_000177,33.64,27.0,1.0,14.7,West,Mobile
CUST_000178,189.47,26.0,3.0,13.8,South,Desktop
CUST_000179,24.1,45.0,1.0,25.1,South,Desktop
CUST_000180,866.28,19.0,0.0,12.3,West,Desktop
CUST_000181,70.16,40.0,1.0,14.3,West,Desktop
CUST_000182,11.84,12.0,3.0,15.1,West,Desktop
CUST_000183,9.16,31.0,0.0,5.7,South,Desktop
CUST_000184,59.08,13.0,0.0,9.2,North,Desktop
CUST_000185,25.33,15.0,3.0,14.0,South,Desktop
CUST_000186,78.01,21.0,1.0,15.9,West,Desktop
CUST_000187,58.43,16.0,2.0,12.1,South,Desktop
CUST_000188,30.34,39.0,1.0,6.1,West,Mobile
CUST_000189,11.99,27.0,2.0,17.0,South,Desktop
CUST_000190,5.38,17.0,2.0,21.8,South,Desktop
CUST_000191,19.38,24.0,1.0,20.8,South,Tablet
CUST_000192,92.54,20.0,0.0,116.5,South,Tablet
CUST_000193,42.82,15.0,3.0,21.4,South,Tablet
CUST_000194,7.43,12.0,0.0,12.0,South,Mobile
CUST_000195,40.76,9.0,1.0,25.7,South,Desktop
CUST_000196,52.58,8.0,1.0,31.8,South,Desktop
CUST_000197,11.47,26.0,3.0,7.8,West,Mobile
CUST_000198,39.82,33.0,1.0,10.4,South,Mobile
CUST_000199,35.51,24.0,1.0,14.1,South,Desktop
CUST_000200,8.4,31.0,4.0,17.0,South,Desktop
CUST_000201,50.87,25.0,2.0,11.6,North,Mobile
CUST_000202,64.91,19.0,1.0,10.6,West,Desktop
CUST_000203,121.47,20.0,2.0,6.1,North,Mobile
CUST_000204,117.28,9.0,0.0,14.4,East,Desktop
CUST_000205,6.34,18.0,1.0,6.1,South,Tablet
CUST_000206,10.75,12.0,0.0,22.7,South,Desktop
CUST_000207,61.44,24.0,0.0,17.7,West,Tablet
CUST_000208,61.35,28.0,0.0,12.4,South,Desktop
CUST_000209,61.44,19.0,0.0,14.8,South,Desktop
CUST_000210,3372.06,26.0,7.0,16.4,South,Desktop
CUST_000211,65.7,19.0,1.0,10.9,West,Tablet
CUST_000212,129.37,37.0,0.0,25.0,West,Tablet
CUST_000213,104.04,25.0,1.0,25.7,South,Desktop
CUST_000214,72.36,22.0,2.0,20.7,South,Tablet
CUST_000215,22.68,13.0,3.0,15.4,South,Desktop
CUST_000216,82.33,33.0,2.0,28.5,South,Desktop
CUST_000217,13.1,20.0,1.0,20.6,South,Mobile
CUST_000218,24.92,13.0,1.0,23.2,South,Desktop
CUST_000219,18.5,41.0,1.0,8.3,West,Desktop
CUST_000220,36.53,16.0,0.0,7.8,South,Desktop
CUST_000221,532.5,26.0,0.0,21.2,South,Mobile
CUST_000222,3.52,28.0,2.0,14.9,North,Tablet
CUST_000223,75.45,25.0,1.0,16.4,West,Desktop
CUST_000224,4.78,13.0,0.0,2.9,South,Desktop
CUST_000225,18.8,25.0,1.0,8.5,South,Desktop
CUST_000226,122.33,41.0,0.0,13.5,South,Desktop
CUST_000227,35.77,20.0,2.0,19.9,East,Desktop
CUST_000228,9.09,34.0,4.0,16.2,North,Mobile
CUST_000229,14.04,32.0,2.0,18.0,North,Mobile
CUST_000230,74.85,15.0,3.0,23.1,West,Tablet
CUST_000231,13.78,19.0,1.0,97.2,South,Desktop
CUST_000232,42.94,12.0,0.0,17.8,South,Mobile
CUST_000233,34.98,17.0,2.0,20.7,West,Desktop
CUST_000234,15.15,17.0,0.0,23.8,South,Desktop
CUST_000235,433.86,19.0,0.0,24.5,South,Mobile
CUST_000236,70.86,26.0,1.0,18.0,South,Mobile
CUST_000237,2.91,18.0,4.0,21.5,North,Desktop
CUST_000238,41.42,22.0,0.0,15.4,South,Tablet
CUST_000239,14.97,23.0,1.0,14.2,West,Desktop
CUST_000240,92.1,26.0,0.0,10.6,South,Desktop
CUST_000241,12.79,24.0,2.0,55.8,South,Tablet
CUST_000242,28.86,18.0,3.0,5.5,South,Desktop
CUST_000243,60.7,19.0,0.0,26.8,North,Tablet
CUST_000244,93.59,31.0,2.0,22.9,South,Desktop
CUST_000245,7.84,30.0,1.0,17.2,North,Desktop
CUST_000246,22.17,32.0,3.0,7.2,South,Desktop
CUST_000247,18.73,18.0,1.0,23.5,South,Desktop
CUST_000248,15.12,20.0,0.0,17.2,South,Desktop
CUST_000249,275.49,17.0,0.0,8.2,West,Desktop
CUST_000250,53.84,32.0,0.0,28.5,West,Mobile
CUST_000251,7.29,15.0,1.0,12.0,South,Desktop
CUST_000252,99.63,26.0,2.0,17.8,North,Desktop
CUST_000253,422.67,21.0,1.0,24.1,South,Mobile
CUST_000254,114.32,18.0,0.0,0.0,South,Desktop
CUST_000255,5.35,19.0,0.0,4.5,West,Mobile
CUST_000256,18.52,18.0,4.0,11.9,South,Desktop
CUST_000257,151.46,30.0,0.0,26.4,West,Mobile
CUST_000258,14.17,15.0,0.0,26.5,South,Mobile
CUST_000259,56.41,19.0,1.0,25.5,South,Mobile
CUST_000260,83.89,25.0,4.0,9.7,South,Desktop
CUST_000261,10.89,21.0,0.0,13.6,South,Tablet
CUST_000262,30.83,19.0,0.0,20.3,South,Desktop
CUST_000263,0.68,27.0,0.0,9.1,South,Desktop
CUST_000264,9.69,28.0,3.0,18.8,South,Mobile
CUST_000265,24.46,28.0,0.0,17.5,West,Desktop
CUST_000266,7.41,22.0,0.0,12.1,South,Tablet
CUST_000267,234.84,34.0,1.0,14.4,South,Tablet
CUST_000268,5.95,28.0,0.0,11.8,South,Tablet
CUST_000269,19.53,33.0,2.0,22.2,South,Mobile
CUST_000270,38.74,12.0,1.0,28.3,North,Desktop
CUST_000271,186.7,22.0,3.0,20.7,South,Tablet
CUST_000272,5.91,6.0,0.0,26.4,South,Desktop
CUST_000273,133.73,24.0,2.0,21.8,South,Desktop
CUST_000274,33.52,57.0,0.0,35.0,South,Desktop
CUST_000275,10.2,21.0,4.0,20.3,South,Tablet
CUST_000276,57.66,27.0,0.0,0.0,West,Desktop
CUST_000277,42.05,34.0,0.0,11.8,North,Desktop
CUST_000278,16.11,39.0,1.0,14.6,South,Desktop
CUST_000279,36.01,35.0,0.0,7.3,South,Tablet
CUST_000280,20.86,14.0,2.0,20.3,West,Desktop
CUST_000281,37.95,21.0,1.0,23.1,South,Desktop
CUST_000282,73.3,7.0,1.0,20.2,South,Mobile
CUST_000283,222.12,32.0,3.0,9.1,South,Desktop
CUST_000284,7.5,39.0,0.0,12.8,South,Desktop
CUST_000285,428.22,25.0,2.0,22.3,South,Desktop
CUST_000286,3.18,30.0,4.0,23.7,South,Desktop
CUST_000287,27.6,14.0,1.0,30.6,South,Desktop
CUST_000288,67.09,21.0,1.0,19.0,South,Tablet
CUST_000289,46.39,25.0,1.0,25.0,South,Desktop
CUST_000290,15.69,20.0,1.0,37.4,West,Desktop
CUST_000291,25.8,14.0,0.0,13.9,West,Tablet
CUST_000292,18.33,20.0,1.0,1.0,West,Desktop
CUST_000293,16.33,27.0,2.0,9.2,South,Desktop
CUST_000294,91.79,26.0,1.0,14.7,South,Desktop
CUST_000295,50.83,14.0,1.0,21.8,South,Mobile
CUST_000296,14.42,11.0,1.0,12.9,South,Desktop
CUST_000297,97.47,15.0,2.0,0.0,South,Desktop
CUST_000298,47.88,11.0,0.0,26.0,North,Mobile
CUST_000299,87.83,23.0,1.0,19.2,West,Mobile
CUST_000300,70.5,26.0,1.0,7.5,West,Desktop
CUST_000301,12.25,50.0,2.0,7.3,South,Desktop
CUST_000302,16.91,13.0,3.0,14.0,West,Mobile
CUST_000303,81.19,24.0,1.0,21.4,South,Mobile
CUST_000304,68.89,23.0,3.0,26.6,South,Desktop
CUST_000305,32.3,25.0,2.0,12.1,South,Desktop
CUST_000306,38.12,26.0,2.0,9.5,South,Desktop
CUST_000307,153.42,23.0,0.0,10.5,South,Desktop
CUST_000308,16.28,25.0,0.0,12.4,South,Desktop
CUST_000309,63.85,28.0,0.0,25.0,South,Desktop
CUST_000310,25.98,26.0,1.0,9.1,South,Desktop
CUST_000311,25.5,26.0,1.0,16.2,South,Mobile
CUST_000312,123.78,31.0,0.0,0.0,South,Mobile
CUST_000313,89.17,18.0,2.0,14.0,East,Desktop
CUST_000314,87.9,26.0,3.0,32.4,South,Mobile
CUST_000315,158.63,37.0,2.0,13.5,West,Desktop
CUST_000316,33.96,38.0,2.0,13.7,South,Desktop
CUST_000317,75.06,24.0,1.0,4.2,West,Desktop
CUST_000318,22.82,17.0,4.0,11.1,South,Desktop
CUST_000319,48.86,34.0,1.0,22.6,South,Mobile
CUST_000320,327.74,30.0,2.0,14.5,South,Desktop
CUST_000321,37.2,26.0,0.0,5.7,South,Desktop
CUST_000322,67.64,18.0,2.0,10.3,South,Desktop
CUST_000323,12.41,32.0,2.0,16.9,South,Desktop
CUST_000324,407.84,23.0,0.0,23.4,South,Tablet
CUST_000325,9.9,20.0,1.0,6.9,South,Desktop
CUST_000326,7.71,24.0,3.0,28.9,West,Mobile
CUST_000327,132.92,25.0,1.0,13.1,South,Desktop
CUST_000328,85.63,23.0,4.0,19.2,North,Desktop
CUST_000329,70.03,17.0,1.0,12.2,South,Desktop
CUST_000330,70.39,14.0,0.0,21.2,East,Desktop
CUST_000331,32.63,22.0,1.0,11.7,South,Desktop
CUST_000332,11.28,34.0,4.0,11.1,West,Desktop
CUST_000333,36.27,14.0,2.0,0.0,South,Desktop
CUST_000334,14.69,27.0,1.0,10.0,South,Desktop
CUST_000335,106.71,34.0,2.0,28.9,North,Desktop
CUST_000336,27.76,30.0,1.0,7.2,North,Desktop
CUST_000337,12.3,26.0,1.0,3.9,North,Desktop
CUST_000338,22.52,26.0,0.0,12.2,West,Mobile
CUST_000339,54.35,21.0,1.0,22.3,West,Desktop
CUST_000340,16.84,20.0,2.0,14.2,South,Desktop
CUST_000341,12.35,23.0,1.0,15.9,South,Mobile
CUST_000342,44.36,42.0,0.0,18.0,South,Mobile
CUST_000343,44.43,26.0,1.0,21.6,South,Desktop
CUST_000344,18.02,25.0,2.0,11.3,West,Desktop
CUST_000345,18.82,33.0,4.0,15.5,South,Desktop
CUST_000346,43.75,15.0,8.0,12.3,West,Desktop
CUST_000347,5.83,20.0,1.0,14.2,North,Desktop
CUST_000348,6.12,16.0,2.0,5.2,West,Desktop
CUST_000349,13.98,35.0,4.0,12.4,West,Desktop
CUST_000350,25.63,20.0,1.0,17.8,South,Tablet
CUST_000351,48.09,15.0,0.0,11.8,North,Desktop
CUST_000352,194.5,20.0,0.0,8.4,South,Mobile
CUST_000353,92.68,34.0,3.0,0.8,North,Desktop
CUST_000354,27.33,17.0,3.0,18.6,South,Desktop
CUST_000355,32.37,14.0,1.0,15.3,North,Desktop
CUST_000356,9.94,25.0,0.0,12.9,South,Desktop
CUST_000357,32.39,38.0,1.0,18.0,South,Desktop
CUST_000358,23.42,20.0,0.0,19.1,North,Mobile
CUST_000359,48.78,32.0,1.0,23.9,South,Desktop
CUST_000360,12.27,22.0,6.0,6.9,West,Desktop
CUST_000361,61.76,26.0,2.0,84.4,West,Desktop
CUST_000362,208.36,16.0,0.0,23.2,West,Tablet
CUST_000363,29.06,21.0,3.0,0.7,South,Mobile
CUST_000364,53.63,29.0,0.0,24.2,South,Mobile
CUST_000365,75.81,16.0,1.0,9.2,South,Desktop
CUST_000366,20.46,31.0,0.0,2.2,South,Desktop
CUST_000367,43.33,33.0,1.0,13.5,South,Tablet
CUST_000368,33.62,23.0,1.0,12.7,South,Mobile
CUST_000369,37.23,21.0,0.0,20.9,South,Tablet
CUST_000370,13.1,26.0,1.0,14.0,South,Desktop
CUST_000371,34.1,21.0,0.0,10.6,North,Desktop
CUST_000372,60.2,30.0,2.0,9.6,West,Desktop
CUST_000373,188.93,28.0,1.0,17.2,West,Desktop
CUST_000374,104.7,30.0,4.0,16.4,South,Mobile
CUST_000375,438.7,33.0,0.0,16.4,South,Desktop
CUST_000376,13.19,22.0,0.0,11.5,South,Mobile
CUST_000377,94.33,33.0,2.0,21.1,South,Desktop
CUST_000378,41.26,30.0,3.0,12.2,South,Mobile
CUST_000379,458.41,34.0,0.0,21.1,South,Tablet
CUST_000380,12.55,22.0,2.0,26.7,West,Desktop
CUST_000381,12.09,19.0,1.0,18.4,West,Desktop
CUST_000382,16.13,29.0,0.0,9.8,South,Tablet
CUST_000383,2.59,32.0,1.0,19.0,South,Mobile
CUST_000384,17.62,34.0,1.0,12.5,South,Desktop
CUST_000385,13.32,33.0,2.0,14.7,West,Mobile
CUST_000386,39.67,44.0,0.0,6.0,South,Desktop
CUST_000387,49.9,23.0,4.0,17.6,West,Mobile
CUST_000388,314.63,26.0,1.0,13.5,South,Desktop
CUST_000389,103.6,17.0,0.0,17.9,East,Desktop
CUST_000390,16.57,17.0,1.0,1.7,South,Mobile
CUST_000391,11.27,11.0,1.0,13.3,South,Desktop
CUST_000392,59.76,40.0,1.0,0.0,South,Desktop
CUST_000393,6.79,21.0,2.0,16.3,South,Tablet
CUST_000394,298.2,22.0,3.0,22.1,North,Mobile
CUST_000395,136.36,19.0,1.0,17.1,South,Desktop
CUST_000396,18.86,12.0,0.0,10.7,South,Mobile
CUST_000397,4.24,39.0,0.0,23.7,West,Desktop
CUST_000398,168.11,15.0,0.0,17.2,North,Desktop
CUST_000399,28.86,15.0,0.0,5.7,South,Desktop
CUST_000400,146.26,40.0,3.0,16.0,West,Desktop
CUST_000401,4.89,19.0,3.0,10.3,South,Desktop
CUST_000402,16.13,16.0,0.0,0.0,South,Desktop
CUST_000403,33.32,47.0,1.0,10.3,South,Desktop
CUST_000404,35.04,29.0,3.0,19.0,West,Mobile
CUST_000405,19.3,17.0,3.0,9.8,South,Tablet
CUST_000406,69.92,13.0,1.0,4.6,South,Desktop
CUST_000407,9.2,25.0,0.0,10.2,South,Desktop
CUST_000408,27.91,19.0,2.0,10.6,North,Mobile
CUST_000409,38.26,9.0,0.0,8.9,South,Desktop
CUST_000410,61.39,28.0,0.0,17.5,South,Tablet
CUST_000411,77.78,25.0,1.0,7.8,South,Desktop
CUST_000412,8.59,16.0,1.0,20.6,South,Desktop
CUST_000413,5.25,16.0,0.0,13.8,South,Desktop
CUST_000414,153.43,36.0,0.0,12.6,South,Desktop
CUST_000415,49.34,25.0,1.0,0.0,West,Desktop
CUST_000416,13.49,18.0,0.0,8.7,South,Desktop
CUST_000417,213.02,49.0,0.0,22.5,South,Tablet
CUST_000418,38.05,13.0,0.0,15.1,North,Desktop
CUST_000419,136.34,22.0,3.0,8.4,South,Mobile
CUST_000420,35.91,15.0,2.0,28.9,West,Mobile
CUST_000421,392.64,20.0,1.0,16.8,North,Mobile
CUST_000422,272.17,12.0,2.0,26.8,South,Mobile
CUST_000423,24.56,32.0,3.0,18.4,South,Desktop
CUST_000424,106.26,24.0,0.0,17.1,South,Desktop
CUST_000425,71.84,18.0,0.0,18.7,West,Tablet
CUST_000426,171.12,22.0,2.0,10.8,South,Desktop
CUST_000427,10.4,16.0,1.0,19.2,South,Mobile
CUST_000428,75.43,23.0,1.0,11.8,South,Desktop
CUST_000429,117.93,27.0,0.0,5.6,South,Desktop
CUST_000430,4.01,27.0,0.0,15.7,West,Desktop
CUST_000431,8.01,23.0,2.0,6.5,West,Mobile
CUST_000432,2.87,34.0,1.0,2.1,South,Tablet
CUST_000433,23.97,28.0,1.0,21.3,West,Desktop
CUST_000434,78.34,30.0,1.0,20.5,South,Mobile
CUST_000435,200.9,20.0,1.0,25.1,East,Desktop
CUST_000436,36.19,22.0,1.0,9.5,South,Desktop
CUST_000437,233.77,21.0,0.0,10.0,West,Desktop
CUST_000438,6.32,30.0,1.0,18.7,South,Desktop
CUST_000439,4.29,44.0,2.0,10.7,West,Mobile
CUST_000440,30.98,26.0,3.0,103.2,South,Desktop
CUST_000441,52.5,36.0,0.0,10.2,West,Desktop
CUST_000442,31.84,19.0,3.0,3.8,South,Desktop
CUST_000443,2.77,16.0,3.0,12.0,South,Mobile
CUST_000444,29.76,36.0,2.0,33.8,South,Mobile
CUST_000445,6.92,19.0,2.0,0.5,North,Desktop
CUST_000446,73.97,26.0,1.0,3.5,South,Desktop
CUST_000447,51.41,11.0,0.0,40.8,South,Desktop
CUST_000448,10.72,34.0,3.0,20.7,South,Desktop
CUST_000449,17.87,33.0,2.0,21.8,West,Desktop
CUST_000450,9.29,18.0,0.0,11.2,North,Desktop
CUST_000451,30.72,25.0,1.0,12.9,South,Desktop
CUST_000452,104.19,29.0,0.0,17.1,South,Desktop
CUST_000453,10.15,14.0,2.0,13.8,South,Desktop
CUST_000454,60.63,10.0,0.0,21.5,West,Desktop
CUST_000455,17.53,39.0,0.0,1.2,South,Desktop
CUST_000456,12.79,27.0,2.0,10.3,South,Desktop
CUST_000457,29.12,32.0,2.0,15.4,South,Tablet
CUST_000458,9.56,20.0,1.0,10.3,West,Desktop
CUST_000459,17.04,7.0,0.0,24.7,South,Desktop
CUST_000460,7.87,13.0,0.0,24.3,South,Desktop
CUST_000461,349.91,4.0,0.0,13.3,South,Tablet
CUST_000462,34.55,17.0,1.0,25.1,South,Mobile
CUST_000463,14.3,19.0,0.0,2.8,South,Desktop
CUST_000464,42.81,16.0,2.0,0.0,South,Desktop
